"Land_system_names","Land_use","lon","lat","Landform_sha","F.eve","BIO1_Annual_Mean_Temperature","BIO10_Mean_Temperature_Warmest_Quarter","BIO11_Mean_Temperature_Coldest_Quarter","BIO12_Annual_Precipitation","BIO13_Precipitation_Wettest_Month","BIO14_Precipitation_Driest_Month","BIO15_Precipitation_Seasonality","BIO16_Precipitation_Wettest_Quarter","BIO17_Precipitation_Driest_Quarter","BIO18_Precipitation_Warmest_Quarter","BIO19_Precipitation_Coldest_Quarter","BIO2_Mean_Diurnal_Range","BIO3_Isothermality","BIO4_Temperature_Seasonality","BIO5_Max_Temperature_Warmest_Month","BIO6_Min_Temperature_Coldest_Month","BIO7_Temperature_Annual_Range","BIO8_Mean_Temperature_Wettest_Quarter","BIO9_Mean_Temperature_Driest_Quarter","Top_Rao","Cec_Rao","Clay_Rao","N_Rao","pH_Rao","Sand_Rao","Silt_Rao","Soc_Rao","Hyd_feat_Sha","TWI_Rao","C.hull","F.eDep","F.eRDC","F.rich","F.disp","F.div","F.dist","F.nMST","F.rao","Sp.rich","intensity_bi","intensity_ord","intensity_bi_N","intensity_ord_N"
"wetland",12,4853284,5190465,-0.304353539106644,-2.24928347904336,-1.85525177245741,-1.33452055318267,-1.90282097464783,-1.16724125790699,-0.64222040834635,-0.882913362744725,1.14085611241177,-0.837010976037439,-1.01651818065008,-0.158860326127398,-1.58843704125648,-1.23098294772774,-2.27970669671004,1.73535410401175,-1.47036679810274,-1.72319045382321,0.945647269977962,-0.237790843044194,-1.23768543464899,-1.16192164307202,-0.405239991933713,-1.33457961615941,-0.334339035641231,-0.718997479023649,-1.12259232477928,-1.3506140440448,-0.0674952426185725,1.8638560783757,1.76164661180796,1.14344165521834,1.37413324029127,0.458529940160945,0.204511715313123,-1.13935743087797,-2.35526527017669,1.27519359861554,-0.164675957840069,-1.30572353369171,-1.7028482625243,"low","none","0","1"
"low-intensity forest",41,4773284,5188465,-0.302916000654749,-0.808486012718994,-1.61794316926082,-1.11995356978261,-1.61481848498326,-1.0111456762385,-1.03488408253666,-0.816503293790012,0.0559219083675251,-1.13091512621673,-0.896181000976864,-0.470347940280855,-0.638384771996068,-1.67764517254219,-2.65921156117148,1.51986987616901,-1.34480160827902,-1.44321045171257,0.66500191273912,-0.284241291135702,-0.694517877534803,0.841884163797846,0.564879643225733,-0.63381436110139,1.2491360281016,-0.983101126246513,-0.274633504775698,-0.570726160855828,0.481230685994631,1.1844150386032,1.18071072317518,0.172619135013708,1.91684871923858,0.545991401215046,-1.02033916159215,0.290190556957326,-0.850006136374749,1.1227321468314,-0.145377926715644,0.0644595451459775,-1.11787867270754,"low","low","0","2"
"low-intensity forest",41,4729284,5167465,0.647385142227284,-2.18516133681467,-1.45671567429545,-0.876499394589785,-1.57671631290655,-0.974804349842076,-1.04887875028614,-0.802715966185105,0.114792230101996,-1.23754260579066,-0.88658148980217,-0.590774961630674,-0.434326950611667,-1.58411689492885,-2.69839103854983,1.80159663968353,-1.13718752005891,-1.44548451703085,0.901070269255179,-4.44920223817415,-0.586847167641898,-0.359024192862114,0.219874911807033,-0.318479661284604,-0.538490966668239,-1.06616395615342,-0.186606240781512,-0.727853907946131,0.360880472247553,1.75232641977425,0.835384263565655,0.0310583627156388,0.699410423697638,0.748858613533852,-0.128327975442704,-0.259663535153848,-0.947926927755241,0.430719398732198,0.83834395181441,-0.446717449387388,-0.981463446997697,"low","low","0","2"
"low-intensity forest",41,4853284,5160465,0.334881529259617,-1.21847326144043,-1.86220482809807,-1.29472492645315,-1.95166241782391,-1.20366549812371,-0.634982886200718,-0.960572250775873,1.43924507799844,-0.78306494558856,-1.0778755144383,-0.118309908454461,-1.75353086114339,-1.08943166537341,-2.21906252579422,1.90521497068946,-1.40339696838672,-1.78953771965208,1.12053891332286,-0.198324377418218,-1.25193136251917,-0.310106057900224,-0.569330617515707,-1.56105362208351,-1.31956994498885,-1.32941324499618,-0.346528243355392,-0.284365960058026,0.358817049099342,1.54521819957542,2.48274620354093,-0.941551703323767,1.05965054901785,0.481881439952833,-1.6900646694041,-0.717060365742058,-0.385183119375999,-1.35339714486264,0.905738362172502,-0.960283567198361,-1.08088925940712,"low","low","0","2"
"low-intensity forest",41,4742284,5157465,0.250023395186949,-1.89186362429045,-1.72010693914289,-1.23890914304721,-1.71431596132544,-1.07639731830938,-1.08268411621055,-0.844770860237043,0.188120936010151,-1.30847227213981,-0.949616863014497,-0.5677898073178,-0.535504987747546,-1.69851593921096,-2.71635377907688,1.55046098939419,-1.45573355487729,-1.52381247835575,0.662004540684401,-0.39291968732008,-0.726605003512296,0.248266533255642,0.451957485596059,-1.41558977293735,0.867038836544922,-2.04856660654622,-0.219924707483855,-0.316264327335609,-0.00642888884226168,1.15832740749932,0.62465609971987,0.122904423882041,-0.210126803644276,0.547754042854967,0.851099734731137,0.591423383248527,1.50007948472879,0.526836565632121,0.300240096686069,0.404014565356278,-0.971337152680556,"low","low","0","2"
"low-intensity forest",41,4748284,5153465,-1.04047653085992,-1.3082008856875,-1.89773550907228,-1.46744411786491,-1.83568649826936,-0.98837277508814,-0.884322714552516,-0.776149402788993,0.203560064299432,-1.19435792328453,-0.892902393099392,-0.459359030604995,-0.471473656027617,-1.69490954063533,-2.66531880011197,1.44774097504479,-1.66795761198806,-1.63642229861702,0.593666455177174,-0.624633396082812,-0.817377691360565,0.828396199217671,0.558165164174523,-2.13606489070144,0.256848414142009,-0.99668211362908,0.145549093869707,0.354212496110047,0.785841562636341,0.821991716451115,0.773249621767535,1.53977626957343,0.243077808323764,0.13785698239753,0.900694345042866,-1.57267842580319,-2.0253297595199,0.870703849942308,-0.612502213659,-1.62218560328928,-1.52801622186513,"low","low","0","2"
"low-intensity forest",41,4850284,5153465,0.928117610203812,-0.956377070843935,-1.79810149666563,-1.19381941830356,-1.91899622916976,-1.36635829189427,-0.822368408520032,-1.03665771890934,1.46769500546223,-0.950178087217905,-1.14953128794093,-0.243926337231891,-1.90247128996096,-1.11876427860043,-2.2970292370568,1.99082953870423,-1.29895207586344,-1.75572702267713,1.18669354288835,-0.0982534878221014,-1.22453450206365,-0.565664017896975,0.536467569614787,-1.25177743034727,1.25284141903456,-0.885703748365999,-0.63526001352541,-0.782023498258478,0.656917334388844,1.11574231427438,1.23287018843923,-1.76944180761185,0.134325316229971,1.07696151436884,-1.77415521176618,-0.409774962303745,0.0979559761730909,-1.93803185795853,1.34930973113873,-0.743332477763577,-1.4150830186742,"low","low","0","2"
"low-intensity forest",41,4842284,5152465,0.97796963931558,-1.30983141756596,-1.82342375772206,-1.23311739981974,-1.93600626646378,-1.32913314572712,-0.778254307207349,-1.02563860233819,1.40793631729554,-0.928206994348769,-1.1225281701607,-0.22741099800932,-1.82791370844599,-1.11500109210943,-2.25640766525418,1.9583040294843,-1.34696389211871,-1.76091613869656,1.14069933853771,-0.137226424401797,-1.2371601433322,-0.959995576777459,0.130535934236477,-1.30629820185756,-0.0906865009575755,-1.47193395236255,0.664511662134932,0.829983248008802,1.12794488627954,1.37081319854577,0.972474468951127,1.04645693695176,-0.24695629896978,-0.75995095711271,0.593977982226464,0.438539067373103,0.481281624034563,0.0196291877078658,0.000332628882731185,0.617559071507016,0.0865041686897467,"low","low","0","2"
"shrub",80,4750284,5151465,-1.07263995836202,-2.75555386228144,-1.94223212878268,-1.528603482895,-1.87271299126296,-0.969802958611882,-0.816572272994268,-0.758717053552271,0.217228536715516,-1.15865910341492,-0.877845208017877,-0.423493502861031,-0.474203228534706,-1.69490954063533,-2.64224799711916,1.43215351750474,-1.72011270842519,-1.67234885063577,0.589290464474859,-0.689346561869839,-0.837957437838229,0.752880597070248,0.586003916048287,-1.9649155102657,-0.0627776726928524,-1.36317230441808,0.0603226416119101,-0.0662105648346448,0.945425416380172,-0.461103364156991,0.225329683735713,-0.754742076302093,0.502672451578366,0.752887008434082,-1.20058348097349,-0.595721480845282,-0.369345494832178,-0.888797321641571,0.397650544291203,-0.867947799789303,-1.36356928097286,"low","none","0","1"
"low-intensity forest",41,4713284,5150465,-0.601305543088721,-0.781617209135163,-1.54168315965904,-1.01330601810118,-1.68295385714559,-0.122380395054283,-0.19217950216664,-0.164609802608311,-0.0598424064614715,-0.4012341935554,-0.306477951006967,-0.156023552725565,0.453026187136769,-1.52243260240758,-2.61148628174893,1.79422243726872,-1.28727452779384,-1.54665025967664,0.8851337645263,-4.38174037490034,-0.0877947449054012,0.515029208987789,0.413831128574699,-0.514896918219611,0.0814175809135942,0.0538945875975648,-0.44532635032758,-1.64499746331956,0.0592293331850018,1.16160402828992,0.97327427730709,0.754726156314784,1.41343261846083,-0.584618308371647,-0.477637689999491,0.911411425694307,1.51613466188616,0.584038277021697,0.669078136529019,0.806640023628014,-1.02036960929632,"low","low","0","2"
"low-intensity forest",41,4748284,5150465,-0.109094046978235,-2.79148210990808,-1.90376416007282,-1.47579712410307,-1.84658344695412,-1.02137167853687,-0.845743728769286,-0.793794866079617,0.223808570674743,-1.19546853405813,-0.903531709250075,-0.447960016976637,-0.554096492330782,-1.68948224537051,-2.63543247628736,1.46110135587387,-1.67505638476991,-1.65228706389297,0.609590249559595,-0.630739398304074,-0.815549659338866,0.0232873680364602,-0.106049925169438,-1.71961119934838,-0.43192133608882,-1.63304625282105,-1.12536728685182,-1.79820540850197,0.147210053124128,1.37448654644432,0.0485811624778601,-1.01469376773262,1.38098078331353,1.07364634731098,-1.57653234662776,-0.687144414972229,-1.56087704484211,-0.623719613167712,1.08353736826207,-0.782892382667968,-0.978513323491406,"low","low","0","2"
"wetland",12,4712284,5147465,-1.44062114099904,-1.62722898169711,-1.66653507449487,-1.20973995950306,-1.74355185139846,-0.135512781383426,-0.238998502352551,-0.18674577025722,-0.0788098124805066,-0.416211230946534,-0.306023264000851,-0.146235306689285,0.41398958802509,-1.52093717199069,-2.53089378267739,1.62591698924628,-1.4686296790199,-1.60325635752717,0.767102309913949,-1.28199222729417,-0.162101259905081,0.92526769751362,-0.58666602339022,-0.816720033028772,1.21169181328682,-1.15267813998973,-0.121929316593924,0.228814508138509,1.14667756757863,0.806537083058869,-0.305776709478985,0.466469736329061,0.999843608148267,0.216443951353971,-0.304873544565799,0.419200876108023,0.85102746289251,0.425917121606356,0.376298833601663,0.307559356746162,-1.21527135679447,"low","none","0","1"
"low-intensity forest",41,4703284,5146465,-0.817553769526321,-1.00252975256026,-1.55321361022841,-1.0775964639568,-1.6776963154349,0.208747643878388,0.101383438988763,0.137469806659315,-0.116925014053899,-0.0676277677538098,-0.0377077562368108,0.0335732886925936,0.767225192728879,-1.40546384014025,-2.45822854783233,1.71117441400699,-1.34477041467609,-1.57132201329296,0.85784283495956,-1.12944203478286,-0.0957137850951877,1.01284887867908,1.20306140319173,-0.843182674003087,-0.104501280408649,-0.162104243529612,0.618789560787506,1.51369779539113,0.673203007217308,-1.02027959682168,0.170720989250616,1.16150516771967,-0.324033008009076,-0.822032129520503,1.18687019862206,0.881915476104084,1.27541089489886,0.889826871447201,-0.643738281753733,0.838953705549077,-0.354221930932116,"low","low","0","2"
"low-intensity forest",41,4721284,5146465,-1.19130815942216,-2.14075455051361,-1.71775611943954,-1.25762864145396,-1.76603534487454,-0.51202123542492,-0.61597149376335,-0.487750194293083,-0.0434828946958681,-0.799340411117973,-0.570221371648847,-0.312174377448368,0.0105431627554536,-1.53492807387173,-2.57078308925868,1.60929241264966,-1.5031699099252,-1.6162176852489,0.747909232851208,-1.35950446778958,-0.712791016034576,1.55135696538063,0.530808691227955,-0.905067343330424,1.1424900471486,0.545762378999083,1.02104425262734,1.96901098961741,0.180339065638497,0.0390470659774676,-0.238930089969843,1.4178009763909,0.687549225143013,0.0610968572599552,0.456382523889295,-0.546481589313083,-1.10783015595857,0.916117840797518,-0.448584863740456,-0.713401771965921,-0.813336148521452,"low","low","0","2"
"wetland",12,4694284,5145465,-0.226544776585962,2.17954268312374,-1.52024247834588,-1.06120593650499,-1.6500509898936,0.314757018332346,0.180776496417613,0.265284141627974,-0.170188370645771,0.0414532768040309,0.07115221610764,0.0759479482019549,0.872936500720791,-1.39311326614992,-2.40161435001519,1.67624403623782,-1.33935164022365,-1.55126037737024,0.833720867124455,-1.13689211610887,-0.0805667455060576,0.451922462223553,2.14054631929406,-1.96112927651145,-0.9743255765031,-2.52306525671824,-1.00006452011741,-0.841171470311279,-1.17422450777621,0.978478635917928,-0.150679300643187,-1.62191512902332,1.73513772891537,0.939714181829627,-2.38804972756454,-0.326041081234069,1.04979854845928,-1.32604282890655,1.73786262646481,-0.690669171772128,-1.43081935060956,"low","none","0","1"
"low-intensity forest",41,4721284,5145465,0.0078168580305469,-2.38303637238316,-1.52799074960792,-0.967060235219741,-1.6676008944759,-0.544534025178853,-0.664002521414895,-0.518374588745195,-0.0449543065011484,-0.829174446355041,-0.594933181481559,-0.327800690837431,-0.0335534025732344,-1.5226676460197,-2.64398253343848,1.84602952333498,-1.22654260844107,-1.53307117286591,0.932750353811603,-1.11618779042867,-0.616081379252176,0.655864562290327,1.01462105588816,-0.284410627003793,0.584866313817062,-0.147687684191121,0.882383582331382,0.990446635328473,0.344442675979382,1.13696167024723,1.57141052592726,0.400407721717551,1.33074236854362,0.827563481037053,-0.290843272771222,0.0170703450941744,-0.0368129819952938,0.547923059399433,0.0288897808742844,-0.175725455506608,-1.18124943153446,"low","low","0","2"
"low-intensity forest",41,4689284,5140465,0.728571920728712,-2.64699859089683,-1.44326181558352,-0.953230754692996,-1.59789150419513,0.253145642530453,0.105493640054561,0.211873554495874,-0.184089518024989,-0.0169337890517953,0.0244113537662148,0.0562862655901965,0.794787043804161,-1.34696452682417,-2.3951763732172,1.75162049763594,-1.23758251065329,-1.51750759530987,0.896959380064275,-1.6186977581279,-0.0303885660592407,-0.155728947637398,-0.70470867241145,-1.52780822948019,0.686297536413507,-1.04716586504556,-0.554399128581888,-0.442717016570809,0.55179201902594,0.803085023654356,0.74287387938823,-0.167251102400679,0.750199046460176,0.693142795339614,-1.15429979394912,-0.172065435951806,0.34440399987185,-0.154562688592603,0.0473892889295034,-0.408327835461224,-1.3751994547806,"low","low","0","2"
"low-intensity forest",41,4752284,5140465,-1.55615581727491,-4.86060585881127,-1.92351999671645,-1.47448051433979,-1.89395063715069,-1.01304213585663,-0.661723915518264,-0.789375153201801,0.364262212283625,-1.08444316616846,-0.889721143874739,-0.344851372587258,-0.6648162148182,-1.57650922450923,-2.54973965130814,1.55244477201068,-1.67681436710667,-1.7151518938418,0.70222098469697,-0.376593155005869,-0.821383904016951,-0.571462825016612,0.173873927025311,-1.9531655780533,-1.37881348500404,-1.74204967325033,0.203074747697277,-0.0059502706243847,0.160141812897857,0.847161295077442,-0.782406256249415,1.12768567375711,1.01834904828932,0.214187536592403,0.467254670613068,-0.568515716589108,-1.13930173876967,1.27045261543265,-0.742670840781092,-0.94697158680999,-1.62474055611826,"low","low","0","2"
"low-intensity forest",41,4752284,5139465,-0.249182019579277,-1.46199773935997,-1.92481717725904,-1.474591150184,-1.90076532612707,-0.999822939658525,-0.636452982827575,-0.784716439833197,0.377520001096439,-1.06131788357001,-0.883353381039008,-0.327468446348404,-0.661823490616262,-1.56316704299765,-2.54982784807012,1.5613255263182,-1.67849436543607,-1.72406294804434,0.713751538621207,-0.376702875749114,-0.821383904016951,-0.755068433985956,0.0743990505641906,-1.6530477984924,-1.50045194680476,-1.45963628209716,-0.530122021766404,-1.4270202395151,-0.869289143538975,1.80114345780442,2.53260831398616,-0.014979838144442,1.14966549501922,0.300221958305575,-1.13757112041349,-0.636609282294548,-0.446330318741565,-0.389819172080573,0.269242882999133,-0.967540388723428,-1.48126443054735,"low","low","0","2"
"low-intensity forest",41,4753284,5138465,-0.750565673955324,-3.38084921205631,-1.92805761691017,-1.48252927200635,-1.90745559256434,-1.0437958774398,-0.673889785769546,-0.809993858672239,0.402525175938374,-1.09292383190824,-0.907118836169581,-0.351226161149664,-0.714871398534348,-1.52639128987949,-2.53926280436967,1.56398564572296,-1.67572016033362,-1.73214026878887,0.729011217402229,-0.384575339076957,-0.823013469853206,-0.406723997642751,0.247157163012121,-1.73846637241106,-1.30188542471864,-0.811536371986859,-0.4490243285601,-0.81790082624477,-0.334160160259079,1.77242637841083,0.559523465423236,-1.13243302937306,1.44064286669188,1.33064416766043,-1.29277350986136,-0.642707979250402,-0.910351528353694,-0.383545840323866,1.14283414585369,-1.03151170283224,-1.58928661098218,"low","low","0","2"
"low-intensity forest",41,4754284,5137465,-0.574518678870721,-0.56246100742985,-1.92755068924747,-1.48014498312929,-1.91233516228533,-1.0497743792843,-0.664550367586565,-0.816801251961551,0.429717843872457,-1.08370136023624,-0.911528247251678,-0.344293768253193,-0.734465334186491,-1.52093717199069,-2.5296157032842,1.57669672244094,-1.67774774452431,-1.74222123443018,0.741909041450461,-0.382210771340698,-0.823555108126335,-0.0660842368835139,0.0606309645388357,-1.44584637352119,-1.55375145392712,-1.09867042439281,-0.703334904292829,-1.16910878790447,0.430175307732216,1.32800893458521,1.59046189570658,1.63590700883172,-0.674160661088172,-1.05742766762603,1.70469080584093,0.10488272003683,1.03043379430835,0.87314389982858,-0.512382407722241,-0.0822259682151867,-0.245445501638413,"low","low","0","2"
"low-intensity forest",41,4752284,5136465,-0.0349788211872719,-3.73477852499335,-1.96231101684313,-1.52529002579505,-1.93452779577106,-0.99124382059885,-0.596864093613516,-0.789233570240856,0.428860528550602,-1.02250146711964,-0.880944891749005,-0.298290731388996,-0.684591822960287,-1.52093717199069,-2.52090782034846,1.5524312556721,-1.72411581994969,-1.75889303800817,0.715043000607511,-0.42698240634123,-0.840201006298286,0.364776872977976,-0.460468494536808,-1.70557208235639,-0.17028394935401,-0.868924329911873,-1.05498289993631,-1.11403079064249,1.02024068701377,-0.453908023225105,0.154859794556377,0.736270721080182,1.44436115393807,0.897822843729132,-0.286336980247779,0.472269229965818,0.940493532253262,0.744057478580592,0.137554486164627,0.49679589545982,-1.04899873834346,"low","low","0","2"
